titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Moviliza a padres la falta de maestros,web,Hace 13 meses,https://ntrzacatecas.com/2024/08/moviliza-a-padres-la-falta-de-maestros/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQICBAC&usg=AOvVaw0Pq6nnaF5AG4cDyhYgZ1Ob,False,False,False,,,[],Falta de maestros e intendentes en escuelas.,,"No se menciona la suspensión de clases programadas, solo la movilización de padres de familia por la falta de maestros.",Padres de familia se movilizan en Guadalupe debido a la falta de maestros en las escuelas.,,movilización de padres,"{'pais': 'Colombia', 'ciudad': 'Guadalupe'}",GUADALUPE. La falta de maestros e incluso de intendentes en dos escuelas movilizó a padres de familia este jueves. Mientras en la primaria Lázaro Cárdenas...,protestas docentes educación 2023,2025-10-24 02:00:15,media
Comando Intersindical de Maestros espera por reunión con la gobernación,web,Hace 15 meses,https://primicia.com.ve/trabajo/comando-intersindical-de-maestros-espera-por-reunion-con-la-gobernacion/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQIARAC&usg=AOvVaw1OW6xaJg5oEnn9eQyh7uwJ,False,False,False,,,['Comando Intersindical de Maestros'],Cambio de maestros de la gobernación a la nómina del ministerio que afecta el tema salarial.,,"No se menciona la suspensión de clases programadas, solo se habla de una espera por reunión y denuncias sobre cambios en la nómina.",El Comando Intersindical de Maestros denuncia cambios en la nómina que afectan el salario de los docentes y espera una reunión con la gobernación.,,denuncia y espera de reunión,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",Denuncian que el cambio de maestros de la gobernación a la nómina del ministerio afectará el tema salarial por tener contratos diferentes.,protestas docentes educación 2023,2025-10-24 02:00:15,media
ADP inicia protesta frente al Ministerio de Educación en demanda de aumento salarial,web,Hace 18 meses,https://elnuevodiario.com.do/adp-inicia-protesta-pacifica-frente-al-ministerio-de-educacion-en-demanda-de-aumento-salarial/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQIBBAC&usg=AOvVaw3A2r3WspGnE5C4LqVBRiFi,False,False,False,,,['ADP'],Aumento salarial para los docentes.,,"La noticia describe una protesta frente al Ministerio de Educación, pero no menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",Cientos de maestros de la ADP protestaron frente al Ministerio de Educación demandando un aumento salarial.,"día, mes, año",protesta,"{'pais': 'República Dominicana', 'ciudad': 'Santo Domingo'}","EL NUEVO DIARIO, SANTO DOMINGO.- Desde tempranas horas de este martes, cientos de maestros de la Asociación Dominicana de Profesores, (ADP) iniciaron una...",protestas docentes educación 2023,2025-10-24 02:00:15,EL NUEVO DIARIO
Sigue la toma de la Secretaría de Educación de Bogotá: protestas de profesores impiden el ingreso al lugar,web,Hace 20 meses,https://www.infobae.com/colombia/2024/02/14/la-secretaria-de-educacion-de-bogota-esta-cerrada-protestas-de-profesores-impiden-el-ingreso-al-lugar/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQIAxAC&usg=AOvVaw0YOzvgnbc9zLHmpGiaRS_6,False,False,True,,,[],Los docentes protestan por la desvinculación injusta de 500 maestros de preescolar y exigen el respeto al debido proceso en la contratación.,,"No se suspendieron clases, ya que la protesta se llevó a cabo en la Secretaría de Educación y no se menciona la cancelación de actividades escolares.","Un grupo de profesores se tomó la Secretaría de Educación de Bogotá para protestar por la desvinculación de maestros tras un concurso de méritos, exigiendo respeto al debido proceso.",14-02-2024,toma pacífica,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'Secretaría de Educación Distrital'}",Desde el martes 13 de febrero un grupo de maestros desvinculados de la SED se tomaron la sede en Bogotá.,protestas docentes educación 2023,2025-10-24 02:00:15,Infobae
Docentes invisibles: Gobierno venezolano eclipsa protestas docentes con propaganda digital,web,Hace 20 meses,https://es.globalvoices.org/2024/02/08/docentes-invisibles-gobierno-venezolano-eclipsa-protestas-docentes-con-propaganda-digital/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQIAhAC&usg=AOvVaw14S_cLdIwvjXxwZ2YIc5sX,False,False,False,,,['sindicato docente'],Reclamos de derechos laborales de los trabajadores públicos.,,"La noticia menciona protestas de docentes, pero no indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Docentes en Venezuela han estado protestando por sus derechos laborales, pero el Gobierno ha ignorado sus demandas, utilizando propaganda digital para eclipsar las manifestaciones.",,protestas,"{'pais': 'Venezuela', 'ciudad': None, 'localidades': None}",Trabajadores públicos liderados por el sindicato docente han estado reclamando sus derechos laborales durante años sin recibir respuesta del Gobierno.,protestas docentes educación 2023,2025-10-24 02:00:15,media
Docentes ignorados: la protesta se mantiene en pleno año electoral,web,Hace 20 meses,https://www.medianalisis.org/docentes-ignorados-la-protesta-se-mantiene-en-pleno-ano-electoral/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQIBRAC&usg=AOvVaw2Q70gc4laTRiRRKVpYyst1,False,False,False,,,[],Exigen derechos laborales y atención estatal a sus demandas.,,"La noticia menciona una protesta gremial sin indicar que hubo suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Los docentes continúan protestando por sus derechos laborales en un contexto electoral, sin recibir respuestas del gobierno.",,protesta gremial,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Los trabajadores públicos, liderados por el gremio docente, llevan años exigiendo sus derechos laborales sin respuesta estatal. La protesta gremial sigue...",protestas docentes educación 2023,2025-10-24 02:00:15,media
Maestros venezolanos se concentrarán en Plaza Morelos el lunes 15 de enero para protestar por salario digno,web,Hace 21 meses,https://efectococuyo.com/la-humanidad/maestros-venezolanos-se-concentraran-en-plaza-morelos-el-lunes-15-de-enero-para-protestar-por-salario-digno/&ved=2ahUKEwj35frH3ruQAxVRM1kFHfm8O3QQxfQBegQIBxAC&usg=AOvVaw1xpeHSjwHfLWOpKc3bJ-nR,False,False,False,,,[],Protesta por salario digno.,,"No se menciona la suspensión de clases, solo una concentración para protestar.",Maestros venezolanos se concentrarán para exigir un salario digno el 15 de enero.,15 de enero,concentración,"{'pais': 'Venezuela', 'ciudad': 'Valencia', 'localidad': 'Plaza Morelos'}",Los maestros venezolanos se concentrarán frente a la Defensoría del Pueblo desde las 9:30 de la mañana del lunes 15 de enero.,protestas docentes educación 2023,2025-10-24 02:00:15,media
Bicitaxistas de Bogotá dicen que regulación pone en riesgo su sustento,web,Hace 2 meses,https://www.radionacional.co/noticias-colombia/bicitaxistas-de-bogota-dicen-que-regulacion-pone-en-riesgo-su-sustento&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQIBhAC&usg=AOvVaw3vPPyZUZCnu3CpZKyBeaus,False,False,True,,,[],Regulación que pone en riesgo el sustento de los bicitaxistas.,,"El evento descrito es un paro de bicitaxistas, no de docentes, y no se menciona la suspensión de clases, por lo que no se considera un paro docente.",Bicitaxistas en Bogotá realizaron un paro en Patio Bonito para protestar contra regulaciones que amenazan su trabajo.,"03, octubre, 2023",paro de bicitaxistas,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'Patio Bonito'}","Bogotá vivió este martes un paro de bicitaxistas en el sector de Patio Bonito, en el suroccidente de la ciudad. La mayoría de los manifestantes son...",ADE Bogotá paro 2023,2025-10-24 02:00:17,media
Paro Nacional: todo lo que debe saber sobre las movilizaciones del 28 y 29 de mayo en Bogotá,web,Hace 4 meses,https://www.infobae.com/colombia/2025/05/28/paro-nacional-todo-lo-que-debe-saber-sobre-las-movilizaciones-del-28-y-29-de-mayo-en-bogota/&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQIAxAC&usg=AOvVaw3O1Q4ajShEdOPNIs7rKyts,False,False,True,,,"['FECODE', 'CUT', 'CDP']",Las protestas responden al rechazo del Senado a la consulta ciudadana propuesta por el presidente Gustavo Petro.,,"No se considera un paro docente ya que las actividades académicas en los colegios públicos de Bogotá se desarrollarán con normalidad, lo que indica que no hubo suspensión de clases.","Las movilizaciones del 28 y 29 de mayo en Bogotá se llevarán a cabo sin suspensión de clases, garantizando la continuidad de la educación para más de 700.000 estudiantes.","28, mayo, 2025",marchas y plantones,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Suba', 'Usme', 'La Campiña', 'Portal 80', 'Parque Nacional', 'Pontificia Universidad Javeriana', 'Universidad Pedagógica Nacional', 'Plaza de Bolívar']}",La Alcaldía de Bogotá despliega 1.300 personas para asistir en seguridad y derechos humanos durante las manifestaciones del 28 y 29 de mayo - crédito Camila...,ADE Bogotá paro 2023,2025-10-24 02:00:17,Infobae
Bloqueos TransMilenio este jueves afectaron a 1.800.000 personas: Alcalde Galán,web,Hace 4 meses,https://bogota.gov.co/mi-ciudad/gobierno/en-bogota-paro-nacional-se-registraron-cinco-bloqueos-transmilenio&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQIChAC&usg=AOvVaw2VOr9a8c2ZudkTk1ME3Z6n,False,False,True,,,[],Convocatoria de Paro Nacional.,,"La noticia menciona una marcha y no una suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Se reportaron bloqueos en TransMilenio debido a una marcha convocada por el Paro Nacional, afectando a 1.800.000 personas.",,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El Distrito destacó el buen comportamiento de la mayoría de ciudadanos que decidieron salir a marchar ante la convocatoria de Paro Nacional.,ADE Bogotá paro 2023,2025-10-24 02:00:17,media
Un feminicidio en la Universidad del Valle reabre el debate sobre la violencia machista en la educación superior,web,Hace 5 meses,https://elpais.com/america-colombia/2025-05-17/un-feminicidio-en-la-universidad-del-valle-reabre-el-debate-sobre-la-violencia-machista-en-la-educacion-superior.html&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQIBBAC&usg=AOvVaw2XjyQaaIUUr-Wzy49SkJJf,True,True,False,,,[],"Demandan una política de género con presupuesto, protocolos claros para proteger a las víctimas, y formación obligatoria en género para toda la comunidad universitaria.",,"La comunidad estudiantil de la Universidad del Valle anunció un cese de actividades indefinido, lo que implica la suspensión de clases programadas en respuesta a la violencia de género y el feminicidio ocurrido en el campus.","La comunidad estudiantil de la Universidad del Valle se declaró en paro indefinido tras un feminicidio en el campus, exigiendo medidas contra la violencia de género.",17-05-2025,paro docente,"{'pais': 'Colombia', 'ciudad': 'Palmira', 'localidad': 'Universidad del Valle'}",Tras el ataque armado del exalumno Bryan Tovar a dos estudiantes se encendieron las alarmas por la ausencia de políticas que protejan a las mujeres al...,ADE Bogotá paro 2023,2025-10-24 02:00:17,"media, EL PAÍS"
"Asonal advierte cese de actividades, se van a paro judicial, por las promesas incumplidas del Gobierno Petro",web,Hace 11 meses,https://www.semana.com/nacion/articulo/asonal-advierte-cese-de-actividades-se-van-a-paro-judicial-por-las-promesas-incumplidas-del-gobierno-petro/202449/&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQICRAC&usg=AOvVaw3BNRdAw5ET6a_rxazNaXSp,False,False,True,,,['Asonal'],Incumplimientos del Gobierno en relación a la bonificación judicial y la falta de convocatoria a la mesa técnica para discutir el acuerdo colectivo.,,"El cese de actividades se refiere a un paro judicial, no docente, y se menciona que los juzgados están cerrados, lo que implica suspensión de actividades judiciales, no educativas.","Asonal inicia un cese de actividades judiciales a nivel nacional debido a promesas incumplidas del Gobierno sobre la bonificación judicial, afectando el funcionamiento de los juzgados.",05-11-2024,paro judicial,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}",Los juzgados en el país amanecieron cerrados como consecuencia de los “incumplimientos del Gobierno”Hace 11 meses,ADE Bogotá paro 2023,2025-10-24 02:00:17,"media, Semana"
"Taxistas convocaron a paro en 13 ciudades del país, estos son los puntos de concentración",web,Hace 13 meses,https://www.infobae.com/colombia/2024/09/11/taxistas-convocaron-a-paro-en-13-ciudades-del-pais-estos-son-los-puntos-de-concentracion/&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQIBRAC&usg=AOvVaw3W7notXrd2aU9bl7ouIPtj,False,False,True,,,['Confederación de Taxis (Confetax)'],Inconformidad por la falta de intervención de las autoridades contra el transporte ilegal.,,"La noticia se refiere a un paro de taxistas, no de docentes, y no se menciona la suspensión de clases, por lo que no se considera un paro docente.","Taxistas en Colombia convocan a un paro para el 12 de septiembre en protesta por el transporte ilegal, con puntos de concentración en varias ciudades, incluyendo Bogotá.",12-09-2024,paro de taxistas,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Biblioteca Virgilio Barco', 'estación de TransMilenio CAD', 'Plaza Imperial', 'Colsubsidio de la calle 174']}","El líder gremial en Bogotá, Hugo Ospina, afirmó que desconoce quién está invitando a las movilizaciones del 12 de septiembre.",ADE Bogotá paro 2023,2025-10-24 02:00:17,Infobae
Petro aprovecha las diferencias entre los camioneros para deslegitimar el paro,web,Hace 13 meses,https://elpais.com/america-colombia/2024-09-06/petro-aprovecha-las-diferencias-entre-los-camioneros-para-deslegitimar-el-paro.html&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQICBAC&usg=AOvVaw1pflNn8bmi-zlOO4mScd-v,False,False,True,,,[],"Los camioneros protestan por el alza del diésel y las condiciones del sector, pero no se trata de un paro docente.",,"No se menciona la suspensión de clases programadas, sino bloqueos y manifestaciones de camioneros, lo que indica que no se trata de un paro docente.","El presidente Gustavo Petro critica el paro de camioneros, argumentando que es impulsado por grandes empresas y no representa a todos los transportadores. Se discuten las diferencias entre camioneros y la respuesta del gobierno ante las protestas.",06-09-2024,bloqueos y manifestaciones,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['carrera séptima', 'Autopista Sur', 'calle 13']}","Mientras el Gobierno cede en la mesa de negociaciones, el presidente enfatiza en una distinción entre pequeños y grandes transportadores.",ADE Bogotá paro 2023,2025-10-24 02:00:17,"media, EL PAÍS"
El paro de camioneros por el alza del diésel enfrenta a Petro con su pasado,web,Hace 13 meses,https://elpais.com/america-colombia/2024-09-04/el-paro-de-camioneros-por-el-alza-del-diesel-enfrenta-a-petro-con-su-pasado.html&ved=2ahUKEwijjqLJ3ruQAxVHEFkFHUHnIQ0QxfQBegQIAhAC&usg=AOvVaw28o5fRrbApPYiOWRKQNxl_,False,False,True,,,['Colfecar'],"Los camioneros protestan por el aumento del precio del diésel, que afecta sus costos operativos.",1904.0,"La noticia se refiere a un paro de camioneros y no menciona la suspensión de clases, por lo que no se puede considerar un paro docente.","Los camioneros en Colombia están en paro debido al aumento del precio del diésel, lo que ha llevado a bloqueos en varias ciudades, incluyendo Bogotá.",31-08-2024,paro camionero,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El presidente de Colombia incentivó la movilización social como gran estrategia de oposición a su antecesor, el conservador Iván Duque.",ADE Bogotá paro 2023,2025-10-24 02:00:17,EL PAÍS
Atención: Este será el nuevo paro nacional que vivirá Colombia el próximo 30 de octubre,web,Hace 1 día,https://360radio.com.co/atencion-este-sera-el-nuevo-paro-nacional-que-vivira-colombia-el-proximo-30-de-octubre/197616/&ved=2ahUKEwjvxrXK3ruQAxXIEFkFHY0IAgkQxfQBegQICRAC&usg=AOvVaw156l9cY5iVlwdwrz7FZulH,False,False,False,,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta sobre un paro docente, sino que se enfoca en otros temas políticos y económicos.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","Fecode anunció un paro nacional de 24 horas para el próximo 30 de octubre, con movilizaciones en todo el país.",magisterio colombiano paro 2023,2025-10-24 02:00:21,media
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,web,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwjvxrXK3ruQAxXIEFkFHY0IAgkQxfQBegQIARAC&usg=AOvVaw0QxzvrVwb9bDqBVih3w_lg,False,False,False,,,"['Sintrenal', 'FECODE', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos salariales y nivelación salarial pendiente desde hace más de una década.,,"No se llevó a cabo un paro docente verdadero ya que no hubo suspensión de clases programadas. Se mencionó un 'plan de tortuga' que implica reducción de servicios, pero no se suspendieron clases.",El Gobierno y sindicatos del sector educativo alcanzaron un acuerdo que evita un paro nacional programado. Se establecieron incrementos salariales y otros beneficios para los docentes.,14-07-2025,plan de tortuga,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",magisterio colombiano paro 2023,2025-10-24 02:00:21,"media, Infobae"
"Maestros anuncian paro indefinido en julio y el cierre de 7.000 instituciones educativas, ¿qué pasó?",web,Hace 3 meses,https://www.elcolombiano.com/colombia/sintrenal-paro-maestros-julio-incumplimiento-JF27889321&ved=2ahUKEwjvxrXK3ruQAxXIEFkFHY0IAgkQxfQBegQICBAC&usg=AOvVaw1rWVi24NIS5Gd-tRrVdQcC,True,True,False,,,['Sintrenal'],Demandas relacionadas con condiciones laborales y cierre de instituciones educativas.,,"Se trata de un paro nacional convocado por un sindicato, lo que implica la suspensión de clases en las instituciones educativas.","El Sindicato Sintrenal ha convocado un paro nacional de educadores para el 14 de julio, que implicará el cierre de 7.000 instituciones educativas.",14-07-2023,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El Sindicato de Empleados y Trabajadores de la Educación, Sintrenal, convocó un paro nacional de educadores para este 14 de julio. La protesta, según ...",magisterio colombiano paro 2023,2025-10-24 02:00:21,Sindicato
Fecode anunció movilizaciones para el 31 de marzo; conozca los motivos,web,Hace 6 meses,https://www.elpais.com.co/colombia/fecode-anuncio-movilizaciones-para-el-31-de-marzo-conozca-los-motivos-2423.html&ved=2ahUKEwjvxrXK3ruQAxXIEFkFHY0IAgkQxfQBegQIAxAC&usg=AOvVaw1AA2SLwcmI0-AEkdpkxvrO,False,False,False,,,['FECODE'],Motivos relacionados con la defensa de derechos laborales y mejoras en el sistema educativo.,,"La noticia menciona movilizaciones programadas por Fecode, pero no se indica que haya suspensión de clases, por lo que no se considera un paro docente verdadero.","Fecode anunció movilizaciones para el 31 de marzo, enfocándose en la defensa de los derechos de los docentes y mejoras en la educación.","31, marzo, 2023",movilización,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","La Federación Colombiana de Trabajadores de la Educación (Fecode), que es el sindicato de los maestros en Colombia, anunció recientemente que saldrá a...",magisterio colombiano paro 2023,2025-10-24 02:00:21,media
Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,web,Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwjvxrXK3ruQAxXIEFkFHY0IAgkQxfQBegQIAhAC&usg=AOvVaw3EjtLmzaXJeDxgkoMSvrkc,False,False,False,,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino información sobre el sector salud y otros temas relacionados.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",magisterio colombiano paro 2023,2025-10-24 02:00:21,media
El Gobierno anunció un aumento salarial a docentes y no docentes universitarios,web,Hace 2 meses,https://www.infobae.com/politica/2025/08/13/el-gobierno-anuncio-un-aumento-salarial-a-docentes-y-no-docentes-universitarios/&ved=2ahUKEwi-1afM3ruQAxW1GFkFHa7BMosQxfQBegQICBAC&usg=AOvVaw0U5tqtxU-yM-aqkizU6RDO,True,True,False,,5.0,"['Federación Nacional de Docentes Universitarixs (CONADU)', 'AGD', 'ADUBA', 'APUBA', 'FEDUBA', 'UTE-CTERA Universitarios']","Aumento salarial y mejora de las partidas presupuestarias para las universidades, en respuesta a salarios por debajo de la línea de pobreza.",,"Hubo suspensión de clases programadas en más de 50 universidades nacionales debido a la huelga de docentes universitarios, lo que califica como un paro docente verdadero.","Docentes universitarios realizaron un paro en más de 50 universidades en Argentina, exigiendo un aumento salarial y mejoras presupuestarias, lo que llevó al gobierno a anunciar un incremento del 7,5% en los salarios.","11, agosto, 2025",paro docente,"{'pais': 'Argentina', 'ciudad': 'Buenos Aires', 'localidades': []}","A través de un comunicado del Ministerio de Capital Humano, se indicó que el incremento será del 7,5% entre septiembre y noviembre.",ministerio educación paro maestros 2023,2025-10-24 02:00:26,Infobae
Echaron a 117 docentes que faltaron más de 130 días en 2023 tras un paro,web,Hace 9 meses,https://www.eltribuno.com/salta/2025-1-15-15-22-0-sancionan-a-docentes-que-abandonaron-las-aulas-por-mas-de-130-dias-en-2023&ved=2ahUKEwi-1afM3ruQAxW1GFkFHa7BMosQxfQBegQIAxAC&usg=AOvVaw1yHKM8AMm-jFxTOCPpWKPB,False,False,False,,,[],Inasistencias de docentes que superan los 130 días.,,"La noticia menciona la sanción a docentes por inasistencias, pero no se indica que haya habido una suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",117 docentes fueron despedidos por faltar más de 130 días en 2023. La sanción fue impuesta por el Ministerio de Educación.,,,"{'pais': 'Argentina', 'ciudad': None, 'localidades': None}","La Provincia resolvió aplicar la sanción de cesantía a 117 agentes del Ministerio de Educación, Cultura, Ciencia y Tecnología por inasistencias...",ministerio educación paro maestros 2023,2025-10-24 02:00:26,media
Paro nacional: ¿Habrá clases escolares este miércoles 23 de octubre? Minedu anuncia medida para Lima Metropolitana y Callao,web,Hace 12 meses,https://www.infobae.com/peru/2024/10/22/paro-nacional-habra-clases-escolares-este-miercoles-23-de-octubre-drelm-anuncio-medida-para-lima-metropolitana/&ved=2ahUKEwi-1afM3ruQAxW1GFkFHa7BMosQxfQBegQIARAC&usg=AOvVaw3orvWa42nio9ldprhO6V4c,False,False,False,,,[],Demandas frente a la creciente ola delictiva en el país.,,"Aunque se menciona un paro nacional, las clases se desarrollarán de forma virtual, lo que indica que no hubo suspensión de clases programadas.","El 23 de octubre se llevará a cabo un paro nacional, pero las clases se realizarán de manera virtual en Lima Metropolitana y Callao.",23-10-2024,paro nacional,"{'pais': 'Perú', 'ciudad': 'Lima Metropolitana y Callao'}",Dirección Regional de Educación de Lima Metropolitana y Callao se pronunciaron sobre las clases para el 23 de octubre. | Andina.,ministerio educación paro maestros 2023,2025-10-24 02:00:26,Infobae
La inversión educativa nacional se redujo 40% en 2024: es la caída más grande desde 1992,web,Hace 12 meses,https://www.infobae.com/educacion/2024/10/17/la-inversion-educativa-nacional-se-redujo-40-en-2024-es-la-caida-mas-grande-desde-1992/&ved=2ahUKEwi-1afM3ruQAxW1GFkFHa7BMosQxfQBegQIBhAC&usg=AOvVaw3aApiEizgZX0KmO1kdCEhi,False,False,False,,,[],La caída del presupuesto educativo y el impacto en la inversión en educación básica y programas de apoyo a docentes.,,"La noticia no menciona un paro docente con suspensión de clases, sino que se centra en la reducción del presupuesto educativo y sus implicaciones. No se reportan movilizaciones que hayan llevado a la suspensión de clases.","La inversión educativa en Argentina se redujo un 40% en 2024, la mayor caída desde 1992, afectando gravemente a la educación básica y programas de formación docente.",,análisis de presupuesto educativo,"{'pais': 'Argentina', 'ciudad': None, 'localidades': []}",El dato se dio a conocer en el marco de un nuevo paro universitario en contra del Gobierno. El ajuste aplicado este año sobre el sistema educativo es casi...,ministerio educación paro maestros 2023,2025-10-24 02:00:26,"media, Infobae"
"Paro nacional del Sutep: docentes protestan en Lima, Arequipa, Ica y Loreto por mejoras salariales",web,Hace 12 meses,https://larepublica.pe/sociedad/2024/10/16/paro-nacional-del-sutep-hoy-en-vivo-ultimas-noticias-de-la-huelga-indefinida-16-de-octubre-cgtp-peru-1379430&ved=2ahUKEwi-1afM3ruQAxW1GFkFHa7BMosQxfQBegQIBRAC&usg=AOvVaw3ALYTn2CC91NPUiWWshNur,False,False,False,,,['Sutep'],Mejoras salariales y cumplimiento de acuerdos por parte del Gobierno.,,"La noticia menciona una protesta de docentes, pero no se indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",Docentes del Sutep realizan protestas en varias ciudades de Perú exigiendo mejoras salariales y cumplimiento de acuerdos con el Gobierno.,,protesta,"{'pais': 'Perú', 'ciudad': ['Lima', 'Arequipa', 'Ica', 'Loreto']}","Lucio Castro, secretario general del Sutep, cuestiona al Gobierno de Dina Boluarte por no cumplir los acuerdos y rechazar el aumento del presupuesto para...",ministerio educación paro maestros 2023,2025-10-24 02:00:26,media
Fecode confirma paro nacional de 24 horas este 30 de octubre: principales causas de la movilización,web,Hace 1 día,https://www.elpais.com.co/colombia/fecode-confirma-paro-nacional-de-24-horas-este-30-de-octubre-principales-causas-de-la-movilizacion-2217.html&ved=2ahUKEwinp6PO3ruQAxVED1kFHY_ZNZoQxfQBegQIBxAC&usg=AOvVaw0992LjSz53r97D6OtJ_Y3V,True,True,True,,1.0,['FECODE'],Preocupaciones de los maestros del país.,,"Se confirma un paro nacional de 24 horas, lo que implica la suspensión de clases programadas en todo el país.",Fecode ha confirmado un paro nacional de 24 horas el 30 de octubre debido a preocupaciones de los docentes.,"30, octubre, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}","Según la organización, la manifestación se dará por las principales preocupaciones que tienen los maestros del país.",paro educativo nacional Colombia 2023,2025-10-24 02:00:29,FECODE
Paro Nacional Docente: El proyecto de presupuesto 2026 lleva la financiación a la Educación a su mínimo histórico,web,Hace 1 semana,https://canalabierto.com.ar/2025/10/14/paro-nacional-docente-el-proyecto-de-presupuesto-2026-lleva-la-financiacion-a-la-educacion-a-su-minimo-historico/&ved=2ahUKEwinp6PO3ruQAxVED1kFHY_ZNZoQxfQBegQIBRAC&usg=AOvVaw2Norl_qEAjyDvez8yhZqMU,False,False,False,,,['CTERA'],Rechazo a la reducción de fondos para la educación y demanda de una nueva ley que incremente el presupuesto.,,"No se menciona la suspensión de clases, solo se habla de un rechazo a la propuesta del Gobierno y exigencias al Congreso.",La CTERA se opone a la reducción del presupuesto educativo propuesto por el Gobierno y exige cambios legislativos.,,manifestación,"{'pais': 'Argentina', 'ciudad': None, 'localidades': []}",La CTERA rechazó la propuesta del Gobierno que reduce aún más los fondos para el sector y exige al Congreso una nueva ley que incremente el Presupuesto...,paro educativo nacional Colombia 2023,2025-10-24 02:00:29,media
