titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Paro indefinido de Fecode: las respuestas a los reparos de los maestros al proyecto de Ley Estatutaria,ELTIEMPO.COM,Hace 16 meses,https://www.eltiempo.com/vida/educacion/paro-indefinido-de-fecode-lo-que-dice-el-ministerio-de-educacion-sobre-los-reparos-de-los-maestros-a-la-ley-estatutaria-3351579&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIBhAC&usg=AOvVaw2yN6cRvVDDjp2UbF6Yx0S8,False,False,False,True,,['FECODE'],Reparos al proyecto de Ley Estatutaria que afecta al magisterio.,,"No se menciona que haya habido suspensión de clases, solo se habla de un análisis de reparos al proyecto de Ley Estatutaria.","Fecode presenta un análisis sobre los reparos del magisterio colombiano al proyecto de Ley Estatutaria, sin que se haya declarado un paro docente.",,análisis de reparos,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",EL TIEMPO conoció un documento que analiza punto por punto los reparos del magisterio colombiano.,FECODE paro 2023,2025-10-24 14:25:22,"media, EL TIEMPO"
División en Fecode: varias filiales anuncian paro para este miércoles por nuevo modelo de atención en salud,ELTIEMPO.COM,Hace 16 meses,https://www.eltiempo.com/vida/educacion/division-en-fecode-varias-filiales-anuncian-paro-para-el-dia-de-manana-por-nuevo-modelo-de-atencion-en-salud-3347090&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIARAC&usg=AOvVaw3Ufg9LmYNXyQUaQCDnDaOD,False,False,True,True,,['FECODE'],Rechazo al nuevo modelo de atención en salud.,,"No se menciona la suspensión de clases programadas, solo se habla de manifestaciones.","Varias filiales de Fecode anuncian manifestaciones en varias regiones, incluyendo Bogotá, por el nuevo modelo de atención en salud.","04, octubre, 2023",manifestación,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Quindío', 'Caldas', 'Risaralda', 'Cesar']}","En Quindío, Caldas, Risaralda, Cesar y Bogotá se anunciaron manifestaciones. Junta Nacional de Fecode se reunirá mañana.",FECODE paro 2023,2025-10-24 14:25:22,media
Gobierno aprueba nivelación salarial para docentes en 2023,El Nuevo Siglo,Hace 23 meses,https://www.elnuevosiglo.com.co/nacion/gobierno-aprueba-nivelacion-salarial-para-docentes-en-2023&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIBxAC&usg=AOvVaw1q-YXUE0MZPaWulKKbha52,False,False,False,True,,[],"No se presentan demandas de paro, sino una aprobación gubernamental.",,"No se menciona ninguna suspensión de clases, sino la aprobación de una nivelación salarial, lo que indica que no se trata de un paro docente.","El Gobierno de Colombia aprobó una nivelación salarial para docentes mediante un decreto, otorgando una bonificación adicional.",,"Ninguna movilización, solo anuncio gubernamental","{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","El Gobierno dio luz verde a una nivelación salarial para docentes en Colombia, a través de un decreto que otorga una bonificación adicional del 0,4% sobre...",FECODE paro 2023,2025-10-24 14:25:22,Medios
Gobierno nacional estaría incumpliendo los acuerdos que han hecho con Fecode,Infobae,Hace 23 meses,https://www.infobae.com/colombia/2023/11/16/gobierno-nacional-estarian-inclumpliendo-acuerdo-que-han-hecho-con-fecode/&ved=2ahUKEwiAhtGNhb2QAxUk6ckDHZ1yOFMQxfQBegQIBBAC&usg=AOvVaw2n7LHCXrT6EXkGuvjT4BSJ,False,False,False,True,,['FECODE'],Cumplimiento de acuerdos salariales y contratación de servicios de salud para docentes.,,"No se ha llevado a cabo un paro docente verdadero, ya que no se menciona la suspensión de clases programadas, sino que se habla de una posible movilización futura.","Fecode exige al gobierno el cumplimiento de acuerdos salariales y la contratación de servicios de salud, advirtiendo sobre la posibilidad de un paro nacional si no se resuelven estas demandas.",,posible paro nacional,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Si la situación persiste se podrían ir a paro nacional, según la Federación Colombiana de Trabajadores de la Educación (Fecode)Hace 23 meses",FECODE paro 2023,2025-10-24 14:25:22,"media, Infobae"
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIBRAC&usg=AOvVaw3ZBZUC-ODx2ZdM_1BStbB_,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó la actividad escolar, lo que cumple con la definición de paro docente verdadero.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",05-09-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Eje Cafetero'}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIBBAC&usg=AOvVaw2zqW3kLtpdIKyNsDBcRFa6,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación.,,El paro docente es considerado verdadero ya que se menciona la realización de una huelga nacional por tiempo indefinido que podría llevar a la interrupción de actividades en numerosas escuelas públicas.,"El sindicato Sintrenal ha convocado a un paro nacional indefinido a partir del 14 de julio de 2025, lo que podría afectar a 7.000 colegios públicos en Colombia debido a incumplimientos del Ministerio de Educación.",14-07-2025,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La senadora solicitó al ministro de Educación implementar estrategias que eviten la suspensión de clases en miles de colegios públicos por la huelga...,huelga de profesores Colombia 2023,2025-10-24 14:25:26,Infobae
Los conflictos sociales paralizan a Panamá,EL PAÍS,Hace 4 meses,https://elpais.com/america/2025-05-29/los-conflictos-sociales-paralizan-a-panama.html&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIChAC&usg=AOvVaw3HiM2wjXp460pO9koTgYN-,True,True,False,False,,['Suntracs'],"Rechazo a una reforma del sistema de pensiones, acuerdo con EE.UU. sobre bases militares y reactivación de una mina cerrada por la Corte Suprema.",,"La noticia menciona una huelga nacional que paralizó sectores clave del país, incluyendo el sector docente, lo que implica la suspensión de clases programadas.","Panamá enfrenta una crisis social con huelgas y protestas masivas en rechazo a reformas gubernamentales, incluyendo la paralización del sector docente.",29-05-2025,huelga nacional,"{'pais': 'Panamá', 'ciudad': 'Ciudad de Panamá', 'localidades': []}","Panamá vive estos días una crisis nunca vista desde el retorno de la democracia en 1989. A finales de abril, sindicatos obreros y gremios docentes iniciaron...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
"Paro nacional 28 y 29 mayo: quiénes, dónde y por qué marchan en Colombia",Radio Nacional de Colombia,Hace 4 meses,https://www.radionacional.co/actualidad/paro-nacional-28-y-29-mayo-quienes-donde-y-por-que-marchan-en-colombia&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIBhAC&usg=AOvVaw0VurKCDtCzyAn3stHgy8yC,False,False,False,True,,[],Rechazo al hundimiento de la consulta popular y la reforma laboral.,,"No se menciona la suspensión de clases programadas, solo se habla de un paro nacional en el que se marchará.",Colombia se prepara para un paro nacional los días 28 y 29 de mayo en rechazo a decisiones legislativas.,28-05-2025,marcha nacional,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Este 28 y 29 de mayo de 2025, Colombia se prepara para un paro nacional en rechazo al hundimiento de la consulta popular y la reforma laboral.",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
Paros de maestros: la tensión entre la protesta y la educación en Bogotá,La Silla Vacía,Hace 5 meses,https://www.lasillavacia.com/silla-nacional/paros-de-maestros-la-tension-entre-la-protesta-y-la-educacion-en-bogota/&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIAxAC&usg=AOvVaw0ZcVaoE7VI0uL5MOWf4TOT,False,False,True,True,,[],Protestan contra lo que consideran una persecución por parte de las autoridades.,,"La noticia menciona que los maestros protestaron en las calles, pero no se indica que haya habido suspensión de clases programadas.","Los maestros de colegios públicos en Bogotá realizaron una protesta en las calles, manifestando su descontento por la persecución que sienten por parte de las autoridades.",,protesta,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Este jueves, los maestros de colegios públicos en Bogotá volvieron a las calles. Protestaron contra lo que ven como una persecución por parte de la...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
Fecode anuncia paro por crisis en el nuevo modelo de salud del magisterio,consultorsalud,Hace 6 meses,https://consultorsalud.com/fecode-anuncia-paro-crisis-modelo-salud-magiste/&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQICRAC&usg=AOvVaw1KMGPf68GoO1RRpV4R8E6O,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino que se enfoca en temas de salud y atención médica en Colombia.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","El próximo 31 de marzo, la Federación Colombiana de Educadores (Fecode) convocará un paro nacional para protestar por las fallas en el régimen especial de...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIAhAC&usg=AOvVaw0gQIx9JunuNPDMH6DGIx5o,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino información sobre la atención en salud y otros temas relacionados.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
Huelga del Sutep: ministro de Educación anunció bono y aumento salarial ante el paro escalonado de docentes,Infobae,Hace 12 meses,https://www.infobae.com/peru/2024/10/17/huelga-del-sutep-ministro-de-educacion-anuncio-bono-y-aumento-salarial-ante-el-paro-escalonado-de-docentes/&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIARAC&usg=AOvVaw1H7bmr-F7hJpPOpuf6khlC,True,True,False,False,2.0,['Sutep'],Incumplimiento de acuerdos sobre aumento salarial y mejora de infraestructura educativa.,,"El Sutep está en huelga y ha suspendido clases a nivel nacional, lo que cumple con la definición de un paro docente verdadero.","El Sutep lleva a cabo un paro docente a nivel nacional debido al incumplimiento de acuerdos por parte del gobierno, exigiendo mejoras salariales y en infraestructura educativa.","16, octubre, 2024",paro docente,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': []}","Según el dirigente Lucio Castro, la huelga responde al incumplimiento por parte del gobierno a los acuerdos firmados con el gremio de maestros.",huelga de profesores Colombia 2023,2025-10-24 14:25:26,Infobae
SUTEP INICIARÁ HUELGA ESCALONADA EL 16 DE OCTUBRE ANTE LA DESATENCIÓN DEL GOBIERNO EN RESOLVER LAS DEMANDAS DEL SECTOR EDUCACIÓN,RCR Peru,Hace 13 meses,https://www.rcrperu.com/sutep-iniciara-huelga-escalonada-el-16-de-octubre-ante-la-desatencion-del-gobierno-en-resolver-las-demandas-del-sector-educacion/&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQIBxAC&usg=AOvVaw1M5qQ9SdDD1nB_1HqK5A4R,False,False,False,False,,['SUTEP'],Desatención del gobierno en resolver las demandas del sector educación.,,"La noticia menciona el inicio de una huelga escalonada, pero no se indica que haya suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",El SUTEP anunció el inicio de una huelga escalonada el 16 de octubre debido a la falta de atención del gobierno a las demandas educativas.,16 de octubre de 2024,huelga escalonada,"{'pais': 'Perú', 'ciudad': None, 'localidades': None}","RCR, 22 de setiembre de 2024.- El secretario general del Sutep, Lucio Castro, informó que el magisterio peruano iniciará el 16 de octubre una huelga...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,RCR
Paro camionero 2024: análisis desde lo económico y lo político,Universidad de los Andes – Colombia,Hace 13 meses,https://www.uniandes.edu.co/es/noticias/economia-y-negocios/paro-camionero-2024-analisis-desde-lo-economico-y-lo-politico&ved=2ahUKEwjYkZWPhb2QAxUr4ckDHbk4ATIQxfQBegQICBAC&usg=AOvVaw0f92qqDyOV8BDV29FDlHTX,False,False,False,False,,[],,,"No se menciona la suspensión de clases, sino un análisis económico y político sobre el paro camionero, lo que indica que no se trata de un paro docente.",El texto presenta un análisis de cuatro profesores sobre el paro camionero desde una perspectiva económica y política.,,análisis académico,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Cuatro profesores de Uniandes, Hernando Zuleta, Marc Hofstetter, Laura Wills y Juan Carlos Rodríguez Raga, hacen un análisis en lo económico y político del...",huelga de profesores Colombia 2023,2025-10-24 14:25:26,media
Maestros pensionados protestan por reincorporación a seguro de sobrevivencia,Diario Libre,Hace 8 meses,https://www.diariolibre.com/actualidad/educacion/2025/01/28/docentes-pensionados-realizan-protesta/2981532&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQICRAC&usg=AOvVaw3eN2h0bHGQ1OMu8UxmiquH,False,False,False,False,,['Unión Nacional de Maestros Jubilados y Pensionados (Unamapej)'],Reclaman la reincorporación al seguro de sobrevivencia y la devolución de un 3% descontado adicionalmente.,,"La movilización fue una protesta frente al Ministerio de Educación, pero no se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",Docentes pensionados realizaron una protesta frente al Ministerio de Educación para exigir la reincorporación al seguro de sobrevivencia y cuestionar el porcentaje de descuento aplicado.,28 de enero de 2025,protesta,"{'pais': 'República Dominicana', 'ciudad': 'Santo Domingo', 'localidad': 'frente al Ministerio de Educación'}","Un nutrido grupo de docentes pensionados y jubilados se reunió este martes para reclamar la reincorporación arbitraria de aproximadamente 7,000 maestros en...",protestas docentes educación 2023,2025-10-24 14:25:30,"media, Diario Libre"
Educación cesanteó a más de cien docentes que protestaban en la plaza,Página | 12,Hace 9 meses,https://www.pagina12.com.ar/797242-educacion-cesanteo-a-mas-de-cien-docentes-que-protestaban-en&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIBxAC&usg=AOvVaw35SKGuVf2vjlRZb3jzcZUK,False,False,False,False,,['Tribuna Docente'],Mejoras salariales y condiciones laborales.,250000000.0,"La noticia describe una protesta pacífica de docentes que no incluyó la suspensión de clases, por lo que no se puede considerar un paro docente verdadero.","Más de cien docentes en Salta fueron cesanteados tras protestar por mejoras salariales. La ministra de Educación anunció la medida tras un sumario administrativo, mientras los docentes defienden su derecho a protestar.",16-01-2025,protesta pacífica,"{'pais': 'Argentina', 'ciudad': 'Salta', 'localidad': 'plaza 9 de Julio'}",La decisión se tomó tras finalizar el sumario administrativo que se inició en enero de 2024. Involucra a docentes que mantienen una protesta pacífica po...,protestas docentes educación 2023,2025-10-24 14:25:30,"media, Página|12"
"Lucha, ingenio y crisis: hitos del sector educativo venezolano en los últimos cinco años",El Pitazo,Hace 9 meses,https://elpitazo.net/regiones/lucha-ingenio-y-crisis-hitos-del-sector-educativo-venezolano-en-los-ultimos-cinco-anos/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIChAC&usg=AOvVaw017V5Clp_Px81Tf_iLQlV9,False,False,False,False,,[],No se especifican demandas principales relacionadas con un paro.,,"No se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",El artículo menciona la conmemoración del Día del Maestro en Venezuela y el tiempo transcurrido desde el último ajuste salarial.,,,"{'pais': 'Venezuela', 'ciudad': None, 'localidades': []}",El 15 de enero se conmemora el Día del Maestro en Venezuela con 1.037 días desde el último ajuste salarial.,protestas docentes educación 2023,2025-10-24 14:25:30,media
Moviliza a padres la falta de maestros,NTR Zacatecas,Hace 13 meses,https://ntrzacatecas.com/2024/08/moviliza-a-padres-la-falta-de-maestros/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIARAC&usg=AOvVaw2ZZieeE4k_Hlp-DuctNOVO,False,False,False,True,,[],Falta de maestros e intendentes en las escuelas.,,"No se menciona la suspensión de clases programadas, solo la movilización de padres de familia debido a la falta de maestros.","Padres de familia se movilizan en Guadalupe por la falta de maestros en las escuelas, pero no se reporta suspensión de clases.",,movilización de padres,"{'pais': 'Colombia', 'ciudad': 'Guadalupe'}",GUADALUPE. La falta de maestros e incluso de intendentes en dos escuelas movilizó a padres de familia este jueves. Mientras en la primaria Lázaro Cárdenas...,protestas docentes educación 2023,2025-10-24 14:25:30,media
Comando Intersindical de Maestros espera por reunión con la gobernación,Diario Primicia,Hace 15 meses,https://primicia.com.ve/trabajo/comando-intersindical-de-maestros-espera-por-reunion-con-la-gobernacion/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIBhAC&usg=AOvVaw299IsGpcb-43CzeuUy-WQi,False,False,False,True,,['Comando Intersindical de Maestros'],Cambio de maestros de la gobernación a la nómina del ministerio que afecta el tema salarial.,,"No se menciona la suspensión de clases, solo se habla de una espera por reunión y denuncias sobre cambios en la nómina.",El Comando Intersindical de Maestros denuncia cambios en la nómina que impactan los salarios y espera una reunión con la gobernación.,,denuncia y espera de reunión,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Denuncian que el cambio de maestros de la gobernación a la nómina del ministerio afectará el tema salarial por tener contratos diferentes.,protestas docentes educación 2023,2025-10-24 14:25:30,media
ADP inicia protesta frente al Ministerio de Educación en demanda de aumento salarial,El Nuevo Diario,Hace 18 meses,https://elnuevodiario.com.do/adp-inicia-protesta-pacifica-frente-al-ministerio-de-educacion-en-demanda-de-aumento-salarial/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIBRAC&usg=AOvVaw253r62iDxwCb2Mc9g9xthr,False,False,False,False,,['ADP'],Demanda de aumento salarial.,,"La noticia menciona una protesta frente al Ministerio de Educación, pero no indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",Cientos de maestros de la Asociación Dominicana de Profesores (ADP) iniciaron una protesta frente al Ministerio de Educación en demanda de un aumento salarial.,,protesta,"{'pais': 'República Dominicana', 'ciudad': 'Santo Domingo'}","EL NUEVO DIARIO, SANTO DOMINGO.- Desde tempranas horas de este martes, cientos de maestros de la Asociación Dominicana de Profesores, (ADP) iniciaron una...",protestas docentes educación 2023,2025-10-24 14:25:30,EL NUEVO DIARIO
Docentes invisibles: Gobierno venezolano eclipsa protestas docentes con propaganda digital,Global Voices en Español,Hace 20 meses,https://es.globalvoices.org/2024/02/08/docentes-invisibles-gobierno-venezolano-eclipsa-protestas-docentes-con-propaganda-digital/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIAhAC&usg=AOvVaw280dcN8sgcmQWLH5HUfsoo,False,False,False,False,,['sindicato docente'],Reclamos de derechos laborales de los docentes.,,"No se menciona la suspensión de clases, solo se habla de protestas y reclamos de derechos laborales.","Docentes en Venezuela han estado protestando por sus derechos laborales sin respuesta del Gobierno, pero no se reporta un paro con suspensión de clases.",,protestas,"{'pais': 'Venezuela', 'ciudad': None, 'localidades': None}",Trabajadores públicos liderados por el sindicato docente han estado reclamando sus derechos laborales durante años sin recibir respuesta del Gobierno.,protestas docentes educación 2023,2025-10-24 14:25:30,media
Docentes ignorados: la protesta se mantiene en pleno año electoral,Medianalisis,Hace 21 meses,https://www.medianalisis.org/docentes-ignorados-la-protesta-se-mantiene-en-pleno-ano-electoral/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQICBAC&usg=AOvVaw3I5BKRHShTWkvwfxAiQ70p,False,False,False,True,,[],Exigen derechos laborales y atención estatal a sus demandas.,,"La noticia menciona una protesta gremial sin indicar que hubo suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Los docentes continúan protestando por sus derechos laborales sin recibir respuesta del gobierno, en un contexto electoral.",,protesta gremial,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Los trabajadores públicos, liderados por el gremio docente, llevan años exigiendo sus derechos laborales sin respuesta estatal. La protesta gremial sigue...",protestas docentes educación 2023,2025-10-24 14:25:30,media
Maestros venezolanos se concentrarán en Plaza Morelos el lunes 15 de enero para protestar por salario digno,Efecto Cocuyo,Hace 21 meses,https://efectococuyo.com/la-humanidad/maestros-venezolanos-se-concentraran-en-plaza-morelos-el-lunes-15-de-enero-para-protestar-por-salario-digno/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIAxAC&usg=AOvVaw2rW2XLnqF6Ynnbw_T197ui,False,False,False,False,,[],Protesta por salario digno.,,"No se menciona la suspensión de clases programadas, solo una concentración para protestar.",Maestros venezolanos se concentrarán para protestar por un salario digno el 15 de enero.,15 de enero,concentración,"{'pais': 'Venezuela', 'ciudad': 'no especificada', 'localidades': ['Plaza Morelos', 'frente a la Defensoría del Pueblo']}",Los maestros venezolanos se concentrarán frente a la Defensoría del Pueblo desde las 9:30 de la mañana del lunes 15 de enero.,protestas docentes educación 2023,2025-10-24 14:25:30,media
Docentes marcharán el 15 de enero: ¿cuáles serán los puntos de concentración en Caracas?,eldiario.com,Hace 21 meses,https://eldiario.com/2024/01/11/docentes-marcha-15-de-enero-puntos-concentracion-en-caracas/&ved=2ahUKEwiHgKCRhb2QAxUW4MkDHTK2NTQQxfQBegQIBBAC&usg=AOvVaw3MOd9cd7z1MzCpk_CrbOLV,False,False,False,False,,[],Conmemoración del Día del Maestro.,,"No se menciona la suspensión de clases, solo se habla de marchas y protestas programadas.",Docentes en Caracas han convocado a marchas para el 15 de enero en conmemoración del Día del Maestro.,15 de enero,marcha,"{'pais': 'Venezuela', 'ciudad': 'Caracas'}","Este jueves 11 de enero, los docentes convocaron a unas protestas para el 15 de enero con motivo del Día del Maestro.",protestas docentes educación 2023,2025-10-24 14:25:30,media
Bicitaxistas de Bogotá dicen que regulación pone en riesgo su sustento,Radio Nacional de Colombia,Hace 2 meses,https://www.radionacional.co/noticias-colombia/bicitaxistas-de-bogota-dicen-que-regulacion-pone-en-riesgo-su-sustento&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIAxAC&usg=AOvVaw0ncW4CXvBNG73_3KLyETKT,False,False,True,True,,[],Regulación que pone en riesgo el sustento de los bicitaxistas.,,"El evento descrito es un paro de bicitaxistas, no de docentes, y no se menciona la suspensión de clases. Por lo tanto, no se puede considerar un paro docente.",Bicitaxistas de Bogotá realizaron un paro en Patio Bonito para protestar contra regulaciones que amenazan su trabajo.,"03, octubre, 2023",paro de bicitaxistas,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'Patio Bonito'}","Bogotá vivió este martes un paro de bicitaxistas en el sector de Patio Bonito, en el suroccidente de la ciudad. La mayoría de los manifestantes son...",ADE Bogotá paro 2023,2025-10-24 14:25:33,media
Bloqueos TransMilenio este jueves afectaron a 1.800.000 personas: Alcalde Galán,Bogota.gov.co,Hace 4 meses,https://bogota.gov.co/mi-ciudad/gobierno/en-bogota-paro-nacional-se-registraron-cinco-bloqueos-transmilenio&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQICRAC&usg=AOvVaw1nNZMmujAMBp0TqgKbFMPi,False,False,True,True,,[],La noticia no especifica las demandas principales del Paro Nacional.,,"La noticia menciona una marcha en el contexto de un Paro Nacional, pero no se indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Se reportan bloqueos en TransMilenio debido a una marcha convocada en el marco de un Paro Nacional, afectando a 1.800.000 personas.",,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El Distrito destacó el buen comportamiento de la mayoría de ciudadanos que decidieron salir a marchar ante la convocatoria de Paro Nacional.,ADE Bogotá paro 2023,2025-10-24 14:25:33,media
Paro Nacional: todo lo que debe saber sobre las movilizaciones del 28 y 29 de mayo en Bogotá,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/05/28/paro-nacional-todo-lo-que-debe-saber-sobre-las-movilizaciones-del-28-y-29-de-mayo-en-bogota/&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIChAC&usg=AOvVaw3T6KMcuHC_7W56BfL9RUsj,False,False,True,True,,"['FECODE', 'CUT', 'CDP']",Las protestas responden al rechazo del Senado a la consulta ciudadana propuesta por el presidente Gustavo Petro.,,"No se considera un paro docente porque las actividades académicas en los colegios públicos de Bogotá se desarrollarán con normalidad, asegurando la jornada escolar.","Las movilizaciones del 28 y 29 de mayo en Bogotá se llevarán a cabo sin suspensión de clases, garantizando la continuidad educativa.",28-05-2025,marchas y plantones,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Suba', 'Usme', 'Plaza de Bolívar']}",La Alcaldía de Bogotá despliega 1.300 personas para asistir en seguridad y derechos humanos durante las manifestaciones del 28 y 29 de mayo - crédito Camila...,ADE Bogotá paro 2023,2025-10-24 14:25:33,Infobae
Así está la movilidad en Bogotá por manifestaciones hoy sábado 23 de noviembre,Bogota.gov.co,Hace 11 meses,https://bogota.gov.co/mi-ciudad/movilidad/movilidad-en-bogota-tras-manifestaciones-este-noviembre-2023-de-2024&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQICBAC&usg=AOvVaw1ictX0wQzKzw8P8Hvaz56c,False,False,True,True,,[],[],,"No se menciona la suspensión de clases programadas, solo se habla de marchas y manifestaciones.",Se convocaron marchas en Bogotá con concentración en la Plaza de Bolívar el 23 de noviembre.,23-11-2023,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Plaza de Bolívar']}",Para este sábado 23 de noviembre se convocaron a diferentes marchas que tienen como punto de concentración la Plaza de Bolívar.,ADE Bogotá paro 2023,2025-10-24 14:25:33,media
Bogotá registra la tasa de desempleo más baja en los últimos ocho años,Bogota.gov.co,Hace 11 meses,https://bogota.gov.co/mi-ciudad/desarrollo-economico/bogota-registra-la-tasa-de-desempleo-mas-baja-en-los-ultimos-ocho-anos&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIARAC&usg=AOvVaw10snfyoTWI1Nh1aX5-l3RO,False,False,True,True,,[],[],,"No se menciona ninguna suspensión de clases, sino que se informa sobre la tasa de desempleo en Bogotá.","La tasa de desempleo en Bogotá se sitúa en 9,3%, la más baja en ocho años, con 101.000 personas ocupadas.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}","La tasa de desempleo en la ciudad se ubicó en 9,3 % para el trimestre julio-septiembre de 2024, unas 101.000 personas se ocuparon.",ADE Bogotá paro 2023,2025-10-24 14:25:33,media
