titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Fecode anuncia marchas en toda Colombia para este 28 de febrero,Valora Analitik,No especificada,https://www.valoraanalitik.com/marchas-en-colombia-fecode-28-febrero-maestros-anuncian-movilizacion-pliego/,False,False,True,True,,['FECODE'],"Falta de docentes, deficiencias en infraestructura, demoras en el PAE, falta de presupuesto y mala conectividad de internet.",,"No se menciona la suspensión de clases, sino que se anuncian marchas en varias ciudades, lo que indica que no se trata de un paro docente verdadero.","Fecode anuncia marchas en Colombia para el 28 de febrero, buscando que el gobierno cumpla con sus acuerdos y presentando un pliego de peticiones.",2023-02-28,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Fecode se alista para salir nuevamente a las calles de las principales ciudades de Colombia. Las movilizaciones serán el 28 de febrero.,FECODE 2023,2025-11-04 23:33:30,media
Estos profesores públicos tendrán sueldo de casi $6 millones: Salario puede aumentar,Valora Analitik,No especificada,https://www.valoraanalitik.com/estos-profesores-publicos-tendran-sueldo-de-casi-6-millones-salario-puede-aumentar/,False,False,False,True,,['FECODE'],"Revisión de condiciones laborales, sobrecarga administrativa y desigualdades en infraestructura escolar.",,"No se menciona ninguna suspensión de clases, sino que se habla de la situación salarial de los docentes y las demandas de FECODE.","FECODE destaca la necesidad de mejorar las condiciones laborales de los docentes en Colombia, a pesar de los altos salarios en algunos casos.",,demostración,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El salario de los profesores puede variar dependiendo de diversos factores. Sin embargo, hay algunos que pueden alcanzar sueldos altos.",FECODE 2023,2025-11-04 23:33:30,media
"Huelgas contra reformas de Emmanuel Macron en Francia provocan caos en transporte, escuelas y hospitales",Valora Analitik,No especificada,https://www.valoraanalitik.com/huelgas-contra-reformas-de-emmanuel-macron-en-francia-provocan-caos-en-transporte-escuelas-y-hospitales/,True,True,False,False,2.0,[],Protestas contra las reformas de pensiones del presidente Emmanuel Macron.,,"La noticia menciona que las escuelas están cerradas debido a la huelga, lo que indica que hubo suspensión de clases programadas.",Francia enfrenta caos en el transporte y cierre de escuelas debido a una huelga contra las reformas de pensiones de Macron. La huelga ha llevado a miles a las calles y ha provocado el cierre de importantes lugares turísticos.,2023-10-05,huelga,"{'pais': 'Francia', 'ciudad': 'París', 'localidades': []}","Francia se enfrenta hoy a un segundo día de caos en el transporte, escuelas cerradas y hospitales sin personal suficiente, luego de que los sindicatos anunciaron que no cesarán en su huelga contra las reformas de las pensiones del presidente Emmanuel Macron hasta que éste dé marcha atrás. Gran parte del territorio francés quedó paralizado el jueves cuando los trabajadores del transporte se declararon en huelga, junto a los profesores, médicos, policías, bomberos y funcionarios del Estado, con el humo y los gases lacrimógenos extendiéndose por las calles de París ante el recrudecimiento de algunas protestas, lo que dio",huelga de profesores,2025-11-04 23:33:47,Reuters
Se cae reforma a la educación del gobierno Petro en el Congreso por falta de tiempos,Valora Analitik,No especificada,https://www.valoraanalitik.com/se-cae-reforma-a-la-educacion-del-gobierno-petro-en-el-congreso-por-falta-de-tiempos/,False,False,False,True,,['FECODE'],"Oposición a la reforma educativa del gobierno, que consideran regresiva y catastrófica.",,"No se menciona la suspensión de clases, sino que se habla de marchas y protestas de los docentes en oposición a la reforma educativa.","Los docentes de FECODE protestan contra la reforma educativa del gobierno de Petro, considerándola perjudicial para la educación en Colombia.",,marchas,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La situación se complicó cuando la bancada de Gobierno no acogió al acuerdo logrado en la Comisión Primera del Senado.,huelga de profesores,2025-11-04 23:33:47,media
Reforma a la educación: ¿Tambalea otra de las iniciativas del gobierno Petro?,Valora Analitik,No especificada,https://www.valoraanalitik.com/reforma-a-la-educacion-tambalea-otra-de-las-iniciativas-del-gobierno-petro/,False,False,False,True,,['FECODE'],Oposición a la reforma de la educación que consideran regresiva y que desvían recursos públicos hacia una educación mixta.,,"La noticia menciona una huelga de maestros, pero no se indica que haya habido suspensión de clases, por lo que no se considera un paro docente verdadero.","Los maestros de Colombia, agrupados en FECODE, están en huelga en oposición a la reforma educativa del gobierno de Gustavo Petro, que consideran perjudicial.",,huelga,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",Es clave mencionar que el lunes es el plazo final para que la plenaria del Senado apruebe la iniciativa.,huelga de profesores,2025-11-04 23:33:47,"media, Valora Analitik"
¿Qué viene para Ecuador tras la aplicación de la muerte cruzada?,Valora Analitik,No especificada,https://www.valoraanalitik.com/que-viene-para-ecuador-tras-la-aplicacion-de-la-muerte-cruzada/,False,False,False,False,,[],Se mencionan posibles protestas en respuesta a reformas económicas y laborales del gobierno.,,"No se menciona ninguna suspensión de clases programadas, solo se habla de posibles movilizaciones del movimiento indígena en respuesta a acciones del gobierno.","La noticia se centra en la situación política en Ecuador tras la aplicación de la muerte cruzada por parte del presidente Guillermo Lasso, sin mencionar un paro docente.",,posibles protestas,"{'pais': 'Ecuador', 'ciudad': None, 'localidades': None}",El presidente Guillermo Lasso activó un mecanismo para salvarse -y condenarse a su vez- de la destitución política. Conozca qué viene.,protesta docente 2023,2025-11-04 23:34:03,media
¿Qué viene para Chile tras el avance de la oposición?,Valora Analitik,No especificada,https://www.valoraanalitik.com/que-viene-para-chile-tras-el-avance-de-la-oposicion/,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, solo se habla de elecciones y resultados políticos en Chile.","La noticia se centra en los resultados de las elecciones constituyentes en Chile, donde la oposición obtuvo una victoria significativa, lo que podría cambiar el panorama político del país.",,elecciones,"{'pais': 'Chile', 'ciudad': None, 'localidades': []}","El domingo, la oposición chilena se hizo con la victoria en las elecciones constituyentes. Conozca cuáles pueden ser los escenarios futuros.",protesta docente 2023,2025-11-04 23:34:03,media
El Consejo Constitucional de Francia avaló aumentar la edad pensional en polémica reforma de Emmanuel Macron,Valora Analitik,No especificada,https://www.valoraanalitik.com/el-consejo-constitucional-de-francia-avalo-aumentar-la-edad-pensional-en-polemica-reforma/,False,False,False,False,10.0,['CFDT'],Protestas contra la reforma pensional que aumenta la edad para la cotización.,,"No se menciona la suspensión de clases programadas, sino que se habla de manifestaciones y protestas en general.","Las centrales obreras en Francia han estado en manifestaciones contra la reforma pensional que aumenta la edad de cotización, acumulando más de 10 días de protestas.",,manifestación,"{'pais': 'Francia', 'ciudad': None, 'localidades': []}","En un dictamen clave para el futuro inmediato de Francia, el Consejo Constitucional de ese país avaló varios puntos clave de la polémica reforma pensional de Emmanuel Macron, entre esos, aumentar la edad para la cotización.",protesta docente 2023,2025-11-04 23:34:03,media
"Nueva marcha de maestros durante el 28 y 29 de marzo en Bogotá, entérese de puntos de encuentro y motivos",Valora Analitik,No especificada,https://www.valoraanalitik.com/nueva-marcha-de-maestros-el-28-y-29-de-marzo-en-bogota-vea-puntos-de-encuentro/,True,True,True,False,2.0,"['ADE', 'FECODE']","Exigen mejores oportunidades laborales, financiación de la educación pública, salud del magisterio y reubicación de docentes provisionales.",23000000000.0,"Se considera un paro docente verdadero porque se menciona explícitamente la suspensión de clases durante 48 horas, afectando a los estudiantes de colegios públicos.",Los maestros de Bogotá realizarán un paro de 48 horas los días 28 y 29 de marzo para exigir mejoras en la educación y condiciones laborales.,2023-03-28,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Calle 26b #5-93', 'Av. Carrera 30']}",Una nueva marcha iniciará hoy por parte del gremio de maestros en Bogotá para mostrar rechazo a la Alcaldía de Claudia López.,protesta docente 2023,2025-11-04 23:34:03,"media, RCN Radio"
Inflación y proceso constituyente pasan factura a Gabriel Boric en su primer año de gobierno,Valora Analitik,No especificada,https://www.valoraanalitik.com/inflacion-y-proceso-constituyente-pasan-factura-a-gabriel-boric-en-su-primer-ano-de-gobierno/,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, solo se habla de la situación política y económica en Chile.","La noticia analiza el primer año del presidente Gabriel Boric en Chile, marcado por desafíos económicos y políticos, sin mencionar protestas docentes.",,análisis político,"{'pais': 'Chile', 'ciudad': None}",Gabriel Boric busca ahora recomponer el camino y hallar nuevamente puntos de encuentro en una sociedad chilena dividida.,protesta docente 2023,2025-11-04 23:34:03,media
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIBBAC&usg=AOvVaw2HEMavNTADqbzrU_Ql-R5z,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para los docentes y sus beneficiarios, así como mayores recursos para el sector educativo.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en el sistema de salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",paro docente Colombia 2023,2025-11-04 23:36:15,Infobae
Gremio sindical de maestros convoca a paro nacional en Colombia,Prensa Latina,Hace 1 mes,https://www.prensa-latina.cu/2025/10/02/gremio-sindical-de-maestros-convoca-a-paro-nacional-en-colombia/&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIBRAC&usg=AOvVaw1e3qK5bdsY0fQEEYTIgKeu,True,True,True,True,,['FECODE'],Demandas relacionadas con mejoras en las condiciones laborales y salariales de los docentes.,,"Se trata de un paro nacional convocado por Fecode, lo que implica la suspensión de clases programadas en todo el país.","Fecode ha convocado a un paro nacional de docentes en Colombia para el 30 de octubre, buscando mejoras laborales.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Bogotá, 2 oct (Prensa Latina) La Junta Nacional de la Federación Colombiana de Educadores de Colombia (Fecode) convocó a un paro nacional el próximo 30 de...",paro docente Colombia 2023,2025-11-04 23:36:15,Prensa Latina
Fecode anuncia paro nacional de 24 horas el próximo 30 de octubre: estas son las principales razones de la manifestación,ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-24-horas-el-proximo-30-de-octubre-estas-son-las-principales-razones-de-la-manifestacion-3496052&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQICBAC&usg=AOvVaw3yxrHiVVKHCHECyCEREB0A,True,True,True,True,1.0,['FECODE'],"Rechazo a la estigmatización, desinformación y hechos de violencia.",,"Se trata de un paro nacional de 24 horas convocado por Fecode, lo que implica la suspensión de clases programadas.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, en respuesta a diversas problemáticas que afectan a los docentes.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Hicieron un llamado a rechazar 'la estigmatización, la desinformación y los hechos de violencia'.",paro docente Colombia 2023,2025-11-04 23:36:15,FECODE
Anuncian nuevo paro nacional en Colombia: la movilidad se vería impactada por convocatoria de maestros,Red+ Noticias,Hace 1 mes,https://redmas.com.co/colombia/Anuncian-nuevo-paro-nacional-en-Colombia-la-movilidad-se-veria-impactada-por-convocatoria-de-maestros-20251002-0032.html&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIChAC&usg=AOvVaw3Ay1rDGRqw_x30C8yiCR2_,False,False,False,True,1.0,['Magisterio'],Inconformidades de los docentes.,,"No se menciona la suspensión de clases, solo se habla de una manifestación de 24 horas.",Docentes y miembros del Magisterio realizarán una manifestación de 24 horas en Colombia para expresar sus inconformidades.,,manifestación,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Docentes y miembros del Magisterio saldrán a las calles a manifestar sus inconformidades durante 24 horas, según la gran convocatoria del Paro Nacional...",paro docente Colombia 2023,2025-11-04 23:36:15,media
El secretario de Educación afirmó que el salario docente “ha ido avanzando” desde diciembre de 2023,Infobae,Hace 1 mes,https://www.infobae.com/politica/2025/09/27/el-secretario-de-educacion-afirmo-que-el-salario-docente-ha-ido-avanzando-desde-diciembre-de-2023/&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIBhAC&usg=AOvVaw3weT91NnAoDfUrs1TVGp_v,True,True,False,False,,['CTERA'],"Los docentes reclaman por la pérdida de poder adquisitivo, la falta de convocatoria a la Paritaria Nacional Docente y el desfinanciamiento en áreas educativas.",,"El paro nacional docente anunciado por CTERA implica la suspensión de clases a partir del 6 de octubre, lo que cumple con la definición de un paro docente verdadero.",CTERA anunció un paro nacional docente a partir del 6 de octubre debido a la crisis en el sector educativo y la pérdida de poder adquisitivo de los salarios docentes.,2025-10-06,paro docente,"{'pais': 'Argentina', 'ciudad': None, 'localidades': []}",Carlos Torrendell consideró que los sueldos de los maestros tuvieron una “recuperación” cercana a la inflación. El gremio CTERA anunció un paro nacional...,paro docente Colombia 2023,2025-11-04 23:36:15,Infobae
"Sorpresivo paro nacional docente: todos los estudiantes no tendrán clases por 24 horas, ¿cuándo y a quiénes afecta?",El Cronista,Hace 1 mes,https://www.cronista.com/economia-politica/sorpresivo-paro-nacional-docente-todos-los-estudiantes-no-tendran-clases-por-24-horas-cuando-y-a-quienes-afecta/%3FoutputType%3Damp-type&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIAhAC&usg=AOvVaw1OKSimB2TNQYqq9Uv6VibT,True,True,False,True,1.0,[],Las razones del paro no se especifican en el texto proporcionado.,,"El paro se considera verdadero porque se menciona que todos los estudiantes no tendrán clases por 24 horas, lo que implica una suspensión de clases programadas.","Se anuncia un paro nacional docente que suspenderá las clases por 24 horas, afectando a todos los estudiantes.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",,paro docente Colombia 2023,2025-11-04 23:36:15,media
El Eje Cafetero se levanta: maestros anuncian marchas y bloqueos por salud y educación este 3 de septiembre,Pulzo,Hace 1 mes,https://www.pulzo.com/nacion/paro-regional-por-la-salud-y-vida-en-el-eje-cafetero-marchas-y-bloqueos-de-maestros-en-2025-PP4761205A&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIAxAC&usg=AOvVaw3sQbtOJa1fKX6FP24UtWUA,False,False,True,False,,[],,,"No se menciona ninguna suspensión de clases programadas, solo se habla de eventos y noticias sin relación directa a un paro docente.","La noticia no aborda un paro docente, sino una serie de eventos y comentarios políticos en Bogotá y Estados Unidos.",,noticia sin movilización,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}","Maestros del Eje Cafetero anuncian paro regional por salud y educación desde el 3 de septiembre de 2025, con marchas y bloqueos en Manizales y Pereira.",paro docente Colombia 2023,2025-11-04 23:36:15,"media, Pulzo"
"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud",ELTIEMPO.COM,Hace 2 meses,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIBxAC&usg=AOvVaw3v7KgPF7Vi79AJ1vUF5-lN,True,True,True,True,3.0,[],Denuncias de graves fallas en el sistema de salud del magisterio y exigencia de soluciones.,,"Se trata de un paro docente verdadero ya que se menciona un cese de actividades programadas durante tres días, lo que implica la suspensión de clases.","Docentes del Eje Cafetero realizarán un paro de 72 horas debido a problemas en el sistema de salud, con actividades programadas en varias ciudades.",2023-09-03,paro docente,"{'pais': 'Colombia', 'ciudad': 'Pereira, Armenia, Manizales, Bogotá', 'localidades': []}","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",paro docente Colombia 2023,2025-11-04 23:36:15,media
Docentes de Norte de Santander anuncian paro por crisis en el sistema de salud del magisterio,La Opinión Cúcuta,Hace 2 meses,https://www.laopinion.co/region/docentes-de-norte-de-santander-anuncian-paro-por-crisis-en-el-sistema-de-salud-del&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQICRAC&usg=AOvVaw3kABFyFsW0s37qu0B_CrNf,True,True,False,True,,[],Crisis en el sistema de salud del magisterio.,,"Se menciona un paro por crisis en el sistema de salud del magisterio, lo que implica la suspensión de clases programadas.","Docentes de Norte de Santander anuncian un paro debido a la crisis en el sistema de salud del magisterio, tras varias movilizaciones previas.",,paro docente,"{'pais': 'Colombia', 'ciudad': 'Norte de Santander'}",Hay que recordar que en el departamento ya se han llevado a cabo varias movilizaciones para exigir soluciones frente al mismo problema.,paro docente Colombia 2023,2025-11-04 23:36:15,media
"Maestros de nuevo se van a paro, impactará en tres regiones, vea las razones y fechas",La Patria,Hace 2 meses,https://www.lapatria.com/educacion/maestros-de-nuevo-se-van-paro-impactara-en-tres-regiones-vea-las-razones-y-fechas&ved=2ahUKEwi2iM_ml9qQAxWWlZUCHUzNMvwQxfQBegQIARAC&usg=AOvVaw2kwQYv32ggNd3x9VKAa5WA,True,True,False,True,,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un 'Paro Regional', lo que implica la suspensión de clases programadas en varias regiones.","Los maestros se preparan para un paro regional que afectará a tres regiones, centrado en demandas de salud y vida.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","En esta ocasión, los sindicatos de maestros se unirán para el que llaman Paro Regional por la salud y por la vida, de acuerdo con lo aprobado el viernes 22...",paro docente Colombia 2023,2025-11-04 23:36:15,media
Protestan maestros en Bogotá por atención médica digna,Efekto10,Hace 5 días,https://elineanoticias.com/protestan-maestros-en-bogota-por-atencion-medica-digna/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIAhAC&usg=AOvVaw1vhrdHUX_8e3nV-GrPV2ih,False,False,True,True,,['FECODE'],Demandan atención médica digna para los docentes.,,"Aunque se menciona un 'paro nacional', la noticia indica que se trató de una marcha y no hubo suspensión de clases programadas.","Cientos de maestros marcharon en Bogotá exigiendo atención médica digna, en el marco de un paro nacional organizado por FECODE.",,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Cientos de maestros marcharon este jueves en Bogotá durante un paro nacional organizado por la Federación Colombiana de Trabajadores de la Educación...,paro maestros Bogotá 2023,2025-11-04 23:36:19,media
¡Pilas! Habrá manifestaciones y marchas programadas del 28 al 31 de octubre en Bogotá: conozca los horarios y puntos de concentración,ELTIEMPO.COM,Hace 1 semana,https://www.eltiempo.com/bogota/pilas-habra-manifestaciones-y-marchas-programadas-del-28-al-31-de-octubre-en-bogota-conozca-los-horarios-y-puntos-de-concentracion-3503719&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBBAC&usg=AOvVaw27YrBSONwOzksPDLVQbOzP,False,False,True,True,4.0,[],"No se especifican demandas, solo se mencionan movilizaciones.",,"No se menciona la suspensión de clases, solo se habla de manifestaciones y marchas programadas.","Se anuncian manifestaciones y marchas en Bogotá del 28 al 31 de octubre, sin suspensión de clases.",,manifestación,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Secretaría Distrital de Gobierno anunció que se encontrará acompañando las movilizaciones.,paro maestros Bogotá 2023,2025-11-04 23:36:19,media
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIChAC&usg=AOvVaw1LOn7zHIodb_wqaX633X4B,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación del servicio de salud para los docentes y sus beneficiarios, así como mayores recursos para el sector educativo.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode ha convocado un paro nacional de 24 horas para exigir mejoras en la salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",paro maestros Bogotá 2023,2025-11-04 23:36:19,Infobae
Sindicatos de maestros y trabajadores convocan a marchas el 14 de octubre en Bogotá: vías afectadas,ELTIEMPO.COM,Hace 3 semanas,https://www.eltiempo.com/bogota/sindicatos-de-maestros-y-trabajadores-convocan-a-marchas-el-14-de-octubre-en-bogota-vias-afectadas-3499236&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBxAC&usg=AOvVaw18O0CuBxKARFRsFqQwHguE,False,False,True,True,,"['FECODE', 'CUT']",Reformas del Gobierno que afectan a maestros y trabajadores.,,"No se menciona la suspensión de clases, solo se habla de movilizaciones y marchas programadas.",Se convocan marchas en Bogotá por parte de Fecode y la CUT en respuesta a reformas del Gobierno.,2023-10-14,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Mañana habrá movilizaciones de Fecode y la CUT, entre otros, por las reformas del Gobierno.",paro maestros Bogotá 2023,2025-11-04 23:36:19,media
Anuncian nuevo paro nacional en Colombia: la movilidad se vería impactada por convocatoria de maestros,Red+ Noticias,Hace 1 mes,https://redmas.com.co/colombia/Anuncian-nuevo-paro-nacional-en-Colombia-la-movilidad-se-veria-impactada-por-convocatoria-de-maestros-20251002-0032.html&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIARAC&usg=AOvVaw2AcvhePoJf5f8mIes6aSZz,False,False,False,True,1.0,['Magisterio'],Inconformidades de los docentes respecto a sus condiciones laborales y educativas.,,"La noticia menciona que los docentes saldrán a manifestar sus inconformidades, pero no se indica que haya suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",Docentes y miembros del Magisterio realizarán una manifestación de 24 horas en Colombia para expresar sus inconformidades.,,manifestación,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Docentes y miembros del Magisterio saldrán a las calles a manifestar sus inconformidades durante 24 horas, según la gran convocatoria del Paro Nacional...",paro maestros Bogotá 2023,2025-11-04 23:36:19,media
Fecode convoca a paro nacional de 24 horas el próximo 30 de octubre,Valora Analitik,Hace 1 mes,https://www.valoraanalitik.com/fecode-convoca-a-paro-nacional-de-24-horas-el-proximo-30-de-octubre/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBhAC&usg=AOvVaw0eApEsENaZPbVKJIENQTHq,True,True,False,True,1.0,['FECODE'],"Descontento general de los docentes, aunque no se especifican las demandas en el texto proporcionado.",,"Se trata de un paro nacional convocado por Fecode, lo que implica la suspensión de clases programadas durante 24 horas.",Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre debido a descontentos en el sector educativo.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Estas son las razones del descontento de la Federación de Trabajadores, Fecode.",paro maestros Bogotá 2023,2025-11-04 23:36:19,sindicato
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBRAC&usg=AOvVaw07MUMS48Gxf6A5TVofILKi,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que afectaría a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",paro maestros Bogotá 2023,2025-11-04 23:36:19,media
"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud",ELTIEMPO.COM,Hace 2 meses,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQICBAC&usg=AOvVaw2E07-xFk5dd0pX4UuBs22Y,True,True,True,True,3.0,[],Denuncias de graves fallas en el sistema de salud del magisterio y exigencia de soluciones.,,"El paro docente se considera verdadero porque se menciona un cese de actividades programadas durante tres días, lo que implica la suspensión de clases.","Docentes del Eje Cafetero realizarán un paro de 72 horas por fallas en el sistema de salud, con actividades en varias ciudades, incluyendo marchas y plantones.",2023-09-03,paro docente,"{'pais': 'Colombia', 'ciudad': 'Pereira, Armenia, Manizales, Bogotá', 'localidades': []}","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",paro maestros Bogotá 2023,2025-11-04 23:36:19,media
Secretaría de Educación reveló qué pasará con los colegios en Bogotá durante el paro nacional del 28 y 29 de mayo,Infobae,Hace 5 meses,https://www.infobae.com/colombia/2025/05/27/secretaria-de-educacion-revelo-que-pasara-con-los-colegios-en-bogota-durante-el-paro-nacional/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQICRAC&usg=AOvVaw2v9dzwznB7rl68I6hUsFb_,False,False,True,True,2.0,"['ADE', 'FECODE']",Las actividades buscan promover la participación ciudadana y reflexionar sobre la cancelación de una consulta popular.,,No se considera un paro docente porque no hubo suspensión de clases. Los docentes optaron por realizar actividades pedagógicas en las instituciones educativas en lugar de participar en las movilizaciones.,"El 28 y 29 de mayo de 2025, los docentes en Bogotá realizarán actividades pedagógicas en lugar de participar en el paro nacional, manteniendo las clases normales.",2025-05-28,actividades pedagógicas,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Para las jornadas de 28 y 29 de mayo de 2025 se tienen programas múltiples movilizaciones en diferentes sectores del país, siendo la capital colombiana uno...",paro maestros Bogotá 2023,2025-11-04 23:36:19,Infobae
